2025-03-17 09:47:15.140082 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\SessionLogs\tap 2025-03-17 09-47-14.txt'. [1.23 ms]
2025-03-17 09:47:15.597874 ; GitVersion     ; Debug       ; Determined beta branch to be 'main' by looking at the HEAD of the remote 'origin'.
2025-03-17 09:47:15.613729 ; GitVersion     ; Debug       ; Found 0 commits since branchout from beta branch in commit 4f9f8c8f.
2025-03-17 09:47:15.613729 ; GitVersion     ; Debug       ; Found 1 commits since last version bump in commit 4f9f8c8f.
2025-03-17 09:47:15.613729 ; GitVersionExpander ; Information ; Package GitVersion is 0.0.1-beta.1+4f9f8c8f
2025-03-17 09:47:15.613729 ; XML Expander   ; Debug       ; Expanded '$(GitVersion)' -> '0.0.1-beta.1+4f9f8c8f'
2025-03-17 09:47:15.629369 ; Package        ; Debug       ; Package preprocessing completed. [124 ms]
2025-03-17 09:47:15.629369 ; Resolver       ; Debug       ; Found match for DotNet.Glob, Version=3.0.1.0, Culture=neutral, PublicKeyToken=b68cc888b4f632d1 in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\Dependencies\DotNet.Glob.3.0.1.0\DotNet.Glob.dll
2025-03-17 09:47:15.647047 ; Searcher       ; Debug       ; Ordered 29 assemblies according to references. [6.36 ms]
2025-03-17 09:47:15.700403 ; Package        ; Information ; Satisfying assembly reference to OpenTap by adding dependency on package OpenTAP
2025-03-17 09:47:15.700403 ; Package        ; Information ; Adding dependency on package 'OpenTAP' version 9.27.0+11e5348d
2025-03-17 09:47:15.706420 ; Package        ; Debug       ; Using temporary folder at 'C:\Users\Daniel\AppData\Local\Temp\tiymooh1.awg'
2025-03-17 09:47:15.708167 ; Package        ; Debug       ; Updating version info for 'InterconnectIOBox.dll' [1.21 ms]
2025-03-17 09:47:15.710176 ; Resolver       ; Debug       ; Found match for Mono.Cecil, Version=0.10.1.0, Culture=neutral, PublicKeyToken=50cebf1cceb9d05e in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\Dependencies\Mono.Cecil.0.10.1.0\Mono.Cecil.dll
2025-03-17 09:47:15.966242 ; Package        ; Information ; Updated assembly version info using Mono method. [262 ms]
2025-03-17 09:47:15.966242 ; Package        ; Debug       ; Available custom actions for 'create' stage. (2 actions: OpenTap.Package.IncludePackageDependencies, OpenTap.Package.FileHashPackageAction)
2025-03-17 09:47:15.966242 ; Package        ; Information ; Package action IncludePackageDependencies completed [1.95 ms]
2025-03-17 09:47:15.979965 ; Package        ; Information ; Package action FileHashPackageAction completed [17.7 ms]
2025-03-17 09:47:15.979965 ; Package        ; Information ; Creating OpenTAP package.
2025-03-17 09:47:16.011565 ; Package        ; Debug       ; Compressed 'C:\Users\Daniel\AppData\Local\Temp\tiymooh1.awg\Versioned\InterconnectIOBox.dll' [14.0 ms]
2025-03-17 09:47:16.058659 ; Package        ; Debug       ; Verifying package integrity...
2025-03-17 09:47:16.062674 ; Package        ; Debug       ; Verified metadata integrity. [6.83 ms]
2025-03-17 09:47:16.062674 ; Package        ; Debug       ; Verified archive integrity. [7.76 ms]
2025-03-17 09:47:16.062674 ; PackageAction  ; Information ; OpenTAP plugin package 'FTS_InterconnectIOBox.0.0.1-beta.1+4f9f8c8f.TapPackage' containing 'FTS_InterconnectIOBox' successfully created.
2025-03-17 09:47:16.062674 ; PackageAction  ; Information ; Installed 'FTS_InterconnectIOBox' (C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\Packages\FTS_InterconnectIOBox\package.xml)
2025-03-17 09:47:16.062674 ; CLI            ; Debug       ; CLI action returned exit code: 0 [573 ms]
