2025-03-22 15:08:05.131318 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\SessionLogs\tap 2025-03-22 15-08-05.txt'. [1.24 ms]
2025-03-22 15:08:05.590053 ; Resolver       ; Debug       ; Found match for DotNet.Glob, Version=3.0.1.0, Culture=neutral, PublicKeyToken=b68cc888b4f632d1 in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\Dependencies\DotNet.Glob.3.0.1.0\DotNet.Glob.dll
2025-03-22 15:08:05.605791 ; Searcher       ; Debug       ; Ordered 29 assemblies according to references. [5.62 ms]
2025-03-22 15:08:05.653533 ; Package        ; Information ; Satisfying assembly reference to OpenTap by adding dependency on package OpenTAP
2025-03-22 15:08:05.653533 ; Package        ; Information ; Adding dependency on package 'OpenTAP' version 9.27.0+11e5348d
2025-03-22 15:08:05.653533 ; Package        ; Debug       ; Using temporary folder at 'C:\Users\Daniel\AppData\Local\Temp\ecvsesu0.es0'
2025-03-22 15:08:05.653533 ; Package        ; Debug       ; Updating version info for 'InterconnectIOBox.dll' [870 us]
2025-03-22 15:08:05.669358 ; Resolver       ; Debug       ; Found match for Mono.Cecil, Version=0.10.1.0, Culture=neutral, PublicKeyToken=50cebf1cceb9d05e in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\Dependencies\Mono.Cecil.0.10.1.0\Mono.Cecil.dll
2025-03-22 15:08:05.906540 ; Package        ; Information ; Updated assembly version info using Mono method. [247 ms]
2025-03-22 15:08:05.906540 ; Package        ; Debug       ; Available custom actions for 'create' stage. (2 actions: OpenTap.Package.IncludePackageDependencies, OpenTap.Package.FileHashPackageAction)
2025-03-22 15:08:05.906540 ; Package        ; Information ; Package action IncludePackageDependencies completed [1.93 ms]
2025-03-22 15:08:05.928382 ; Package        ; Information ; Package action FileHashPackageAction completed [16.6 ms]
2025-03-22 15:08:05.928382 ; Package        ; Information ; Creating OpenTAP package.
2025-03-22 15:08:05.942334 ; Package        ; Debug       ; Compressed 'C:\Users\Daniel\AppData\Local\Temp\ecvsesu0.es0\Versioned\InterconnectIOBox.dll' [13.6 ms]
2025-03-22 15:08:06.001539 ; Package        ; Debug       ; Verifying package integrity...
2025-03-22 15:08:06.001539 ; Package        ; Debug       ; Verified metadata integrity. [6.45 ms]
2025-03-22 15:08:06.001539 ; Package        ; Debug       ; Verified archive integrity. [7.36 ms]
2025-03-22 15:08:06.011628 ; PackageAction  ; Information ; OpenTAP plugin package 'FTS_InterconnectIOBox.0.0.1-beta.2+bdcc0157.TapPackage' containing 'FTS_InterconnectIOBox' successfully created.
2025-03-22 15:08:06.017215 ; PackageAction  ; Information ; Installed 'FTS_InterconnectIOBox' (C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Release\Packages\FTS_InterconnectIOBox\package.xml)
2025-03-22 15:08:06.017215 ; CLI            ; Debug       ; CLI action returned exit code: 0 [549 ms]
